0.005	0.9576
0.025	0.9613
0.045	0.9436
0.055	0.9307
0.065	0.9504
0.085	0.9604
0.095	0.9424
0.105	0.9348
0.125	0.944
0.135	0.936
0.145	0.9631
0.165	0.9391
0.175	0.9406
0.185	0.9462
0.205	0.9286
0.215	0.9311
0.225	0.9435
0.245	0.9491
0.255	0.9317
0.265	0.9515
0.285	0.938
0.295	0.9286
0.305	0.9333
0.325	0.9406
0.345	0.9608
0.365	0.9412
0.375	0.9286
0.385	0.9544
0.405	0.936
0.425	0.937
0.445	0.9352
0.465	0.9195
0.485	0.9375
0.495	0.9367
0.505	0.9353
0.525	0.942
0.545	0.9442
0.565	0.9374
0.585	0.9549
0.605	0.9394
0.625	0.9535
0.645	0.9296
0.665	0.9516
0.685	0.9548
0.705	0.9601
0.725	0.9434
0.745	0.9358
0.765	0.9525
0.785	0.952
0.805	0.9485
0.815	0.9321
0.825	0.9619
0.845	0.9401
0.865	0.9546
0.885	0.9302
0.905	0.9439
0.925	0.9399
0.935	0.9347
0.945	0.9473
0.965	0.9376
0.985	0.9402
1.005	0.9345
1.015	0.9413
1.025	0.9332
1.045	0.9431
1.055	0.9396
1.065	0.9557
1.085	0.9419
1.095	0.9501
1.125	0.9509
1.135	0.9621
1.165	0.9298
1.185	0.9558
1.205	0.9387
1.225	0.9616
1.285	0.9368
1.305	0.9413
1.345	0.9562
1.385	0.9729
1.405	0.9436
1.425	0.9506
1.445	0.9502
1.465	0.9441
1.485	0.9498
1.505	0.9469
1.525	0.9399
1.545	0.9648
1.565	0.9434
1.585	0.9539
1.605	0.9511
1.625	0.9599
1.645	0.9435
1.665	0.9505
1.685	0.9447
1.725	0.938
1.745	0.9469
1.765	0.9464
1.785	0.9496
1.805	0.9459
1.825	0.9496
1.845	0.9356
1.865	0.9363
1.885	0.9408
1.905	0.9587
1.925	0.9432
1.945	0.9318
1.965	0.9365
1.985	0.9409
2.025	0.9458
2.045	0.9432
2.065	0.939
2.085	0.9348
2.145	0.944
2.185	0.9149
2.205	0.9491
2.225	0.9472
2.245	0.939
2.265	0.9637
2.285	0.9419
2.305	0.9455
2.325	0.947
2.345	0.9533
2.365	0.9453
2.405	0.9423
2.425	0.9366
2.445	0.9379
2.485	0.928
2.505	0.9165
2.525	0.9307
2.565	0.9215
2.585	0.9273
2.605	0.9192
2.625	0.9234
2.645	0.9316
2.665	0.9274
2.685	0.9206
2.705	0.9348
2.725	0.9318
2.745	0.9335
2.765	0.9225
2.785	0.9378
2.805	0.9246
2.825	0.9303
2.845	0.9212
2.865	0.942
2.885	0.9195
2.905	0.918
2.925	0.9184
2.945	0.9358
2.965	0.9243
2.985	0.9273
3.045	0.9224
3.065	0.9366
3.085	0.8999
3.105	0.9281
3.125	0.9143
3.145	0.922
3.165	0.9164
3.175	0.9175
3.185	0.9308
3.205	0.9345
3.225	0.9171
3.265	0.9066
3.285	0.9145
3.305	0.9097
3.325	0.8965
