0.11	-2.41
0.2	-2.56
0.3	-2.68
0.4	-2.46
0.5	-2.04
0.6	-2.56
0.7	-2.59
0.8	-2.52
0.9	-2.71
1	-2.44
1.1	-2.33
1.12	-2.37
1.14	-2.34
1.16	-2.36
1.18	-2.37
1.2	-2.26
1.22	-2.31
1.26	-2.16
1.28	-2.26
1.3	-2.38
1.32	-2.36
1.34	-2.55
1.36	-2.21
1.38	-2.17
1.4	-2.37
1.42	-2.37
1.44	-2.06
1.46	-2.19
1.48	-2.33
1.5	-2.16
1.52	-2.36
1.54	-2.21
1.56	-2.32
1.58	-2.3
1.6	-2.05
1.62	-1.74
1.66	-2.17
1.68	-1.93
1.7	-1.96
1.72	-1.71
1.76	-1.64
1.78	-1.57
1.8	-1.8
1.82	-2.12
1.84	-1.77
1.86	-1.88
1.88	-2.19
1.9	-1.77
1.92	-1.72
1.94	-1.68
1.96	-1.93
1.98	-1.71
2	-1.75
2.1	-1.7
2.2	-1.57
2.23	-1.42
2.25	-1.4
2.27	-1.46
2.29	-1.47
2.3	-1.44
2.31	-1.42
2.33	-1.37
2.35	-1.55
2.37	-1.36
2.39	-1.2
2.4	-1.35
2.41	-1.38
2.43	-1.45
2.45	-1.05
2.47	-1.23
2.49	-1.43
2.5	-1.26
2.51	-1.18
2.53	-1.13
2.55	-1.26
2.57	-1.06
2.59	-1.33
2.6	-1.17
2.61	-1.14
2.63	-1.35
2.65	-1.26
2.67	-1.3
2.69	-1.19
2.7	-0.96
2.71	-1.08
2.73	-0.97
2.75	-1.16
2.77	-1.13
2.79	-1.08
2.8	-1.2
2.81	-0.98
2.83	-1.16
2.85	-1.13
2.87	-1.16
2.875	-1.15
2.9	-1.01
2.92	-1.1
2.94	-1.03
2.96	-1.09
2.98	-1.1
3	-0.78
3.02	-1.25
3.04	-1.4
3.06	-1.07
3.08	-1.15
3.1	-1.06
3.12	-1.27
3.14	-1.25
3.161	-1.22
3.18	-0.97
3.2	-1.06
3.22	-1.26
3.24	-1.36
3.26	-1.14
3.28	-1.07
3.3	-1.25
3.32	-1.21
3.34	-1.13
3.36	-1.14
3.38	-1.26
3.4	-1.18
3.42	-1.25
3.44	-1.23
3.46	-1.36
3.48	-1.5
3.5	-1.31
3.521	-1.32
3.54	-1.51
3.56	-1.17
3.58	-1.18
3.6	-1.33
3.62	-1.46
3.64	-1.37
3.66	-1.33
3.7	-1.4
3.72	-1.35
3.74	-1.34
3.76	-1.53
3.78	-1.44
3.8	-1.44
3.82	-1.38
3.842	-1.44
3.88	-1.34
3.9	-1.26
3.92	-1.18
3.94	-1.11
3.96	-1.15
3.98	-1.24
4	-1.21
4.01	-1.21
4.03	-1.38
4.05	-1.46
4.07	-1.12
4.09	-1.22
4.1	-1.36
4.11	-1.51
4.13	-1.31
4.15	-1.23
4.17	-1.44
4.19	-1.42
4.201	-1.35
4.209	-1.39
4.23	-1.26
4.25	-1.4
4.27	-1.59
4.299	-1.25
4.312	-1.3
4.33	-1.61
4.35	-1.46
4.37	-1.33
4.39	-1.41
4.4	-1.5
4.5	-1.43
4.509	-1.65
4.53	-1.43
4.55	-1.48
4.57	-1.44
4.59	-1.7
4.6	-1.56
4.609	-1.72
4.63	-1.57
4.65	-1.37
4.67	-1.81
4.69	-1.57
4.7	-1.68
4.77	-1.46
4.8	-1.49
4.87	-1.35
4.901	-1.43
4.91	-1.73
4.93	-1.51
4.95	-1.58
4.97	-1.57
4.98	-1.66
4.99	-1.69
5	-1.37
5.01	-1.4
5.02	-1.47
5.03	-1.78
5.05	-1.62
5.07	-1.63
5.09	-1.6
5.1	-1.44
5.11	-1.62
5.13	-1.51
5.15	-1.52
5.17	-1.8
5.191	-1.51
5.2	-1.39
5.21	-1.5
5.23	-1.53
5.25	-1.68
5.27	-1.97
5.29	-1.72
5.3	-1.49
5.31	-1.6
5.32	-1.23
5.33	-1.42
5.35	-1.5
5.37	-1.55
5.39	-1.59
5.4	-1.43
5.41	-1.68
5.43	-1.56
5.47	-1.87
5.49	-1.74
5.5	-1.66
5.51	-1.9
5.53	-1.59
5.55	-1.69
5.57	-1.75
5.59	-1.8
5.6	-1.68
5.61	-1.81
5.63	-1.73
5.65	-1.59
5.67	-1.23
5.69	-1.37
5.7	-1.43
5.71	-1.34
5.73	-1.53
5.79	-1.36
5.8	-1.58
5.85	-1.46
5.87	-1.39
5.89	-1.65
5.9	-1.61
5.95	-1.64
5.97	-1.68
5.99	-1.64
6	-1.42
6.04	-1.8
6.06	-1.76
6.08	-1.83
6.1	-1.67
6.14	-1.84
6.16	-1.84
6.18	-1.82
6.2	-1.82
6.26	-1.83
6.28	-1.79
6.3	-1.65
6.36	-1.81
6.38	-1.82
6.4	-1.54
6.43	-1.52
6.44	-1.81
6.46	-1.79
6.48	-1.36
6.5	-1.64
6.54	-1.71
6.56	-1.58
6.58	-1.73
6.6	-1.64
6.64	-1.57
6.66	-1.83
6.68	-1.65
6.7	-1.61
6.74	-1.9
6.76	-1.88
6.78	-1.77
6.8	-1.67
6.82	-1.83
6.84	-1.6
6.86	-1.59
6.88	-1.89
6.9	-1.66
6.92	-1.76
6.94	-1.51
6.96	-1.54
6.96	-1.45
7	-1.35
7.04	-1.59
7.06	-1.44
7.06	-1.55
7.1	-1.38
7.14	-1.33
7.16	-1.91
7.18	-1.54
7.2	-1.41
7.22	-1.3
7.24	-1.3
7.26	-1.56
7.3	-1.44
7.32	-1.64
7.36	-1.58
7.4	-1.54
7.42	-1.54
7.46	-1.56
7.5	-1.49
7.6	-1.45
7.7	-1.5
7.73	-1.89
7.8	-2.06
7.9	-1.51
8	-1.66
8.1	-1.82
8.2	-2.07
8.3	-1.84
8.4	-1.77
8.5	-1.85
8.6	-2.05
8.7	-2.07
8.8	-2.15
8.9	-2.15
9	-2.03
9.1	-1.95
9.2	-1.76
9.3	-1.8
9.4	-1.93
9.5	-2.17
9.6	-2.04
9.7	-1.99
9.8	-2.01
9.9	-2.12
10	-2.16
10.1	-2
10.2	-2.19
10.3	-2.02
10.4	-2.05
10.5	-2.04
10.6	-1.9
10.7	-2.26
10.8	-2.27
10.9	-1.98
11	-2.19
11.1	-2.1
11.2	-2.26
11.3	-2.45
11.4	-2.29
11.5	-2.47
11.6	-2.6
11.7	-2.55
11.8	-2.59
11.9	-2.51
12	-2.59
12.1	-2.56
12.2	-2.57
12.3	-2.59
12.4	-2.52
12.5	-2.42
12.6	-2.14
12.7	-1.94
12.8	-1.81
12.9	-1.57
13	-1.5
13.1	-1.27
13.2	-1.12
13.3	-1.21
13.4	-1.19
13.5	-1.1
13.6	-0.97
13.7	-1.19
13.8	-1.05
13.9	-1.18
14	-0.99
14.1	-1.3
14.2	-1.2
14.3	-1.15
14.4	-1.1
14.5	-1.33
14.6	-1.21
14.7	-1.1
14.8	-1.18
14.9	-1.02
15	-1.1
15.1	-1
15.2	-1.22
15.3	-1.41
15.4	-1.29
15.5	-1.15
