0.4	4.47
0.6	4.69
0.7	4.63
0.8	5.35
0.9	4.51
1	5
1.1	4.77
1.14	4.87
1.16	4.86
1.18	5.04
1.2	5.38
1.22	4.93
1.24	5.02
1.26	5.01
1.28	5
1.3	4.97
1.32	5.17
1.34	5.36
1.36	5.12
1.38	4.63
1.4	5.09
1.42	5.13
1.44	4.95
1.46	4.64
1.48	5.62
1.5	4.57
1.52	4.94
1.54	5.15
1.56	5
1.58	4.82
1.6	4.68
1.62	4.67
1.64	4.99
1.66	4.96
1.68	4.62
1.7	4.77
1.72	4.76
1.74	4.62
1.76	4.56
1.78	4.95
1.8	4.66
1.82	4.51
1.84	4.43
1.86	5.18
1.88	4.48
1.9	4.81
1.92	4.93
1.94	4.68
1.96	4.91
1.98	4.57
2	4.8
2.1	4.66
2.2	4.23
2.23	4.28
2.25	4.16
2.27	4.33
2.29	4.39
2.3	4.1
2.31	4.21
2.33	4.09
2.35	4.18
2.37	4.22
2.39	4.44
2.4	4.13
2.41	4.12
2.43	4.01
2.45	3.97
2.47	4.09
2.49	4.12
2.5	3.99
2.51	4
2.53	4.4
2.55	4.29
2.57	3.78
2.59	3.7
2.6	4.06
2.62	3.87
2.64	4.12
2.66	3.93
2.68	4.01
2.7	4.1
2.72	4.01
2.74	3.79
2.76	3.88
2.78	3.85
2.785	4.09
2.8	4.14
2.815	4.13
2.82	4
2.835	4.26
2.84	4.13
2.86	4
2.875	4.03
2.9	3.93
2.92	3.62
2.94	3.7
2.96	3.51
2.98	3.24
3.02	3.59
3.04	3.47
3.06	3.68
3.08	3.51
3.1	3.66
3.12	3.46
3.13	3.67
3.14	3.75
3.15	3.89
3.161	3.62
3.18	3.74
3.2	3.88
3.21	3.9
3.22	3.77
3.24	3.47
3.26	4.12
3.28	3.87
3.3	3.74
3.32	3.71
3.34	3.43
3.36	3.46
3.38	3.5
3.4	3.65
3.42	3.31
3.44	3.51
3.46	3.44
3.48	3.53
3.5	3.57
3.521	3.39
3.54	3.48
3.56	3.61
3.58	3.63
3.6	4.26
