0.02	2.467
0.06	2.635
0.08	2.539
0.1	2.416
0.12	2.576
0.16	2.347
0.18	2.502
0.2	2.36
0.22	2.493
0.26	2.443
0.28	2.538
0.3	2.448
0.32	2.587
0.36	2.435
0.38	2.517
0.4	2.43
0.42	2.446
0.46	2.534
0.48	2.517
0.5	2.523
0.52	2.537
0.56	2.624
0.58	2.47
0.6	2.478
0.62	2.507
0.66	2.618
0.68	2.532
0.7	2.605
0.72	2.72
0.76	2.615
0.78	2.557
0.8	2.599
0.82	2.815
0.86	2.636
0.88	2.543
0.9	2.445
0.92	2.452
0.96	2.432
0.98	2.373
1	2.488
1.02	2.456
1.06	2.412
1.08	2.57
1.1	2.499
1.12	2.273
1.16	2.613
1.18	2.47
1.2	2.489
1.22	2.51
1.26	2.497
1.28	2.535
1.3	2.337
1.32	2.428
1.36	2.28
1.38	2.04
1.4	2.21
1.42	2.351
1.44	2.32
1.46	2.415
1.48	2.313
1.5	2.193
1.52	2.162
1.54	2.27
1.56	2.143
1.58	2.138
1.6	2.175
1.62	1.987
1.64	2.232
1.66	1.936
1.68	2.129
1.7	2.154
1.72	2.009
1.74	2.153
1.76	2.206
1.78	2.319
1.8	2.193
1.82	2.183
1.84	2.065
1.86	2.257
1.88	2.088
1.9	2.029
1.92	1.987
1.94	1.989
1.96	2.083
1.98	2.05
2	2.203
2.02	2.152
2.04	2.294
2.06	2.369
2.08	2.343
2.1	2.324
2.12	2.344
2.14	2.135
2.16	2.272
2.18	2.168
2.2	2.181
2.21	2.035
2.23	2.101
2.25	2.159
2.27	1.981
2.29	2.181
2.31	2.057
2.33	2.162
2.35	2.429
2.37	2.115
2.39	2.03
2.41	2.082
2.43	2.045
2.45	2.043
2.47	2.016
2.49	2.007
2.51	2.101
2.53	2.103
2.55	2.171
2.57	2.274
2.59	2.141
2.61	2.168
2.63	1.954
2.65	2.159
2.67	2.35
2.69	2.093
2.71	2.133
2.73	2.143
2.75	2.024
2.77	2.172
2.79	2.164
2.81	2.072
2.83	2.205
2.85	2.287
2.87	2.315
2.89	2.103
2.91	2.251
2.93	2.283
2.95	2.237
2.97	2.253
2.99	2.026
3.01	2.319
3.03	2.234
3.05	2.186
3.07	1.931
3.09	2.125
3.11	2.132
3.13	2.347
3.15	2.162
3.17	2.175
3.19	2.145
3.21	2.243
3.23	2.236
3.25	2.278
3.27	2.258
3.29	2.354
3.31	2.218
3.33	2.352
3.35	2.363
3.37	2.253
3.39	2.13
3.41	2.237
3.43	2.154
3.45	2.031
3.47	1.999
3.49	2.014
3.51	1.97
3.53	2.116
3.55	2.112
3.57	2.22
3.59	1.94
3.61	2.019
3.63	1.984
3.65	2.071
3.67	2.108
3.69	2.07
3.71	2.025
3.73	2.12
3.75	2.217
3.77	2.18
3.79	2.161
3.81	2.207
3.83	2.051
3.85	2.185
3.87	2.317
3.89	2.145
3.91	2.147
3.93	2.346
3.95	2.246
3.97	2.414
3.99	2.246
4.01	2.263
4.03	2.313
4.05	2.15
4.07	2.315
4.09	2.366
4.11	2.309
4.13	2.318
4.15	2.232
4.17	2.143
4.19	2.161
4.21	2.268
4.23	2.192
4.25	2.154
4.27	2.229
4.29	2.184
4.31	2.131
4.33	2.144
4.35	2.166
4.37	2.115
4.39	2.356
4.41	2.264
4.43	2.248
4.45	2.294
4.47	2.337
4.49	2.269
4.51	2.221
4.53	2.295
4.55	2.024
4.57	2.019
4.59	2.139
4.61	2.19
4.63	2.236
4.65	2.17
4.67	2.442
4.69	2.397
4.71	2.165
4.73	2.224
4.75	2.07
4.77	2.229
4.79	2.161
4.81	2.103
4.83	2.185
4.85	2.197
4.87	2.131
4.89	2.008
4.91	2.098
4.93	2.142
4.95	2.149
4.97	2.101
4.99	2.088
5.01	2.059
5.03	2.132
5.05	2.155
5.07	2.071
5.09	2.233
5.11	2.23
5.13	2.123
5.15	2.194
5.17	2.31
5.19	2.411
5.21	2.176
5.23	2.232
5.25	2.166
5.27	2.33
5.29	2.304
5.31	2.093
5.33	2.138
5.35	2.293
5.37	1.981
5.39	2.182
5.41	2.213
5.43	2.063
5.45	2.09
5.47	2.204
5.49	2.228
5.51	2.278
5.53	2.074
5.55	2.247
5.57	2.142
5.59	2.229
5.63	1.965
5.65	2.166
5.67	1.983
5.69	2.112
5.71	2.078
5.73	1.958
5.77	2.219
5.81	2.092
5.83	2.032
5.85	2.252
5.87	2.012
5.89	2.131
5.91	2.177
5.93	2.12
5.95	2.157
