0.025	0.889
0.065	0.9
0.115	0.895
0.165	0.887
0.215	0.895
0.265	0.898
0.315	0.879
0.365	0.885
0.415	0.892
0.465	0.881
0.515	0.886
0.565	0.886
0.615	0.88
0.665	0.824
0.715	0.798
0.765	0.774
0.815	0.788
0.865	0.79
0.915	0.775
0.965	0.785
1.015	0.792
1.065	0.783
1.115	0.791
1.165	0.782
1.215	0.816
1.265	0.825
1.315	0.811
1.365	0.82
1.415	0.824
1.465	0.806
1.515	0.817
1.565	0.807
1.615	0.831
1.665	0.86
1.715	0.852
1.765	0.843
1.815	0.826
1.865	0.824
1.915	0.796
1.965	0.802
2.015	0.831
2.065	0.807
2.115	0.796
2.165	0.807
2.215	0.817
2.265	0.841
2.315	0.819
2.365	0.824
2.415	0.816
2.465	0.853
2.515	0.861
2.565	0.849
2.615	0.85
2.665	0.856
2.715	0.855
2.765	0.875
2.815	0.871
2.865	0.879
2.915	0.886
2.965	0.894
3.015	0.898
3.065	0.905
3.115	0.872
3.165	0.889
3.215	0.901
3.265	0.924
3.315	0.896
3.365	0.892
3.415	0.875
3.465	0.877
3.515	0.869
3.565	0.889
3.615	0.874
3.665	0.882
3.715	0.895
3.765	0.89
3.765	0.937
3.815	0.908
3.865	0.924
3.915	0.926
3.965	0.942
4.015	0.932
4.065	0.937
4.115	0.949
4.165	0.95
4.215	0.949
4.265	0.955
4.315	0.954
4.365	0.948
4.415	0.894
4.465	0.885
4.515	0.893
4.565	0.896
4.615	0.885
4.665	0.844
4.765	0.839
4.765	0.842
4.815	0.834
4.865	0.863
4.915	0.836
4.965	0.833
5.015	0.84
5.065	0.853
5.115	0.85
5.165	0.824
5.215	0.846
5.265	0.832
5.315	0.839
5.365	0.829
5.415	0.825
5.455	0.829
5.515	0.814
5.555	0.818
5.615	0.831
5.665	0.84
5.715	0.868
5.765	0.832
5.815	0.823
5.865	0.845
5.915	0.833
5.965	0.837
6.015	0.845
6.065	0.844
6.115	0.852
6.165	0.852
6.215	0.864
6.265	0.871
6.315	0.887
6.365	0.869
6.415	0.857
6.465	0.837
6.515	0.863
6.565	0.894
6.615	0.855
6.665	0.874
6.715	0.877
6.765	0.852
6.815	0.878
6.865	0.879
6.915	0.864
6.965	0.868
7.015	0.864
7.065	0.877
7.115	0.877
7.165	0.881
7.215	0.888
7.265	0.907
7.315	0.914
7.315	0.918
7.365	0.874
7.415	0.887
7.465	0.892
7.515	0.89
7.565	0.893
7.615	0.892
7.665	0.897
7.665	0.895
7.715	0.887
7.765	0.901
7.815	0.901
7.865	0.897
7.915	0.893
7.965	0.841
8.015	0.837
8.065	0.804
8.065	0.81
8.115	0.834
8.165	0.851
8.215	0.863
8.265	0.877
8.315	0.881
8.365	0.894
8.415	0.881
8.465	0.857
8.515	0.893
8.565	0.892
8.615	0.893
8.615	0.895
8.665	0.897
8.715	0.909
