0.01	0.893
0.025	0.897
0.045	0.915
0.065	0.9
0.095	0.9
0.11	0.891
0.125	0.883
0.14	0.895
0.19	0.888
0.24	0.887
0.29	0.889
0.34	0.882
0.39	0.877
0.44	0.851
0.49	0.855
0.54	0.86
0.59	0.848
0.64	0.854
0.69	0.856
0.74	0.858
0.79	0.856
0.84	0.854
0.89	0.841
0.94	0.854
0.99	0.845
1.04	0.848
1.09	0.849
1.14	0.863
1.19	0.86
1.24	0.869
1.29	0.87
1.34	0.867
1.39	0.871
1.44	0.863
1.49	0.871
1.54	0.871
1.59	0.864
1.64	0.865
1.69	0.863
1.74	0.87
1.79	0.86
1.84	0.862
1.89	0.861
1.94	0.86
1.99	0.867
2.04	0.871
2.09	0.88
2.14	0.886
2.19	0.883
2.24	0.884
2.29	0.885
2.34	0.889
2.39	0.892
2.44	0.877
2.49	0.872
2.54	0.871
2.59	0.875
2.64	0.874
2.69	0.876
2.74	0.873
2.79	0.88
2.84	0.878
2.89	0.886
2.94	0.893
2.99	0.906
3.04	0.911
3.09	0.91
3.14	0.9
3.19	0.901
3.24	0.912
3.29	0.902
3.34	0.907
3.39	0.913
3.44	0.911
3.49	0.916
3.54	0.903
3.59	0.892
3.64	0.879
3.69	0.887
3.74	0.898
3.79	0.909
3.84	0.92
3.89	0.909
3.94	0.922
3.99	0.931
4.04	0.945
4.09	0.951
4.14	0.948
4.19	0.947
4.24	0.929
4.29	0.899
4.34	0.899
4.39	0.892
4.44	0.898
4.49	0.902
4.54	0.901
4.59	0.906
4.64	0.902
4.69	0.904
4.74	0.897
4.79	0.898
4.84	0.886
4.89	0.888
4.94	0.901
4.99	0.9
5.04	0.895
5.09	0.893
5.14	0.89
5.19	0.897
5.24	0.903
5.29	0.907
5.34	0.907
5.39	0.907
5.44	0.923
5.49	0.918
5.54	0.917
5.59	0.911
5.64	0.913
5.69	0.907
5.74	0.905
5.79	0.894
5.84	0.901
5.89	0.905
5.94	0.899
5.99	0.877
6.04	0.886
6.09	0.894
6.14	0.901
6.19	0.9
6.24	0.912
6.29	0.906
6.34	0.91
6.39	0.893
6.44	0.887
6.49	0.879
6.54	0.883
6.59	0.89
6.64	0.895
6.69	0.888
6.74	0.886
6.79	0.891
6.84	0.901
6.89	0.905
6.94	0.915
6.99	0.922
7.04	0.916
7.09	0.907
7.14	0.89
7.19	0.893
7.24	0.857
7.29	0.851
7.34	0.855
7.39	0.858
7.44	0.866
7.49	0.868
7.54	0.864
7.59	0.863
7.64	0.849
7.69	0.837
7.74	0.842
7.79	0.838
7.84	0.845
7.89	0.846
7.94	0.85
7.99	0.854
8.04	0.865
8.09	0.868
8.14	0.872
8.19	0.88
8.24	0.866
8.29	0.858
8.34	0.856
8.39	0.856
8.44	0.843
8.49	0.851
8.54	0.864
8.59	0.853
8.64	0.856
8.68	0.866
8.74	0.859
8.79	0.869
8.99	0.893
9.04	0.884
9.09	0.886
9.14	0.907
9.19	0.917
9.24	0.919
9.29	0.915
9.34	0.923
9.39	0.927
9.44	0.926
9.49	0.926
9.54	0.928
9.59	0.94
9.64	0.924
9.69	0.916
9.74	0.911
9.79	0.901
9.84	0.889
9.89	0.887
9.94	0.881
9.99	0.867
10.04	0.845
10.09	0.846
10.14	0.841
10.19	0.838
10.24	0.837
10.29	0.837
10.34	0.831
