1	2.999
1.8	2.86
3.1	3.123
4.4	3.017
5.6	3.061
6.9	3.095
8.2	3.326
9.5	2.989
10.7	2.852
12	2.881
13.1	2.783
14.3	2.745
15.4	2.627
16.5	2.613
17.6	2.309
18.8	2.356
19.9	2.466
21	2.3
22.1	2.447
23.3	2.424
24.4	2.441
25.5	2.215
26.6	2.413
27.8	2.291
28.9	2.254
30	2.361
31.1	2.683
32.2	2.633
33.3	2.467
34.3	2.576
35.4	2.469
36.5	2.601
37.6	2.205
38.7	2.493
39.8	2.58
40.9	2.595
42	2.441
43	2.458
44.1	2.577
45.2	2.601
46.3	2.622
47.4	2.659
48.5	2.785
49.6	2.669
50.9	2.441
51.7	2.493
52.8	2.608
53.9	2.715
55	2.63
56.8	2.556
58.6	2.521
60.3	2.527
62.1	2.665
63.9	2.563
65.7	2.208
67.4	2.416
69.2	2.373
71	2.555
73.5	2.529
76	2.741
78.6	2.767
81.1	2.852
83.6	2.896
86.1	2.603
88.7	2.525
91.2	2.516
93.7	2.607
96.2	2.775
98.8	2.939
101.3	2.903
103.8	3.017
106.3	2.927
108.9	2.849
111.4	2.725
113.9	2.757
116.4	2.698
119	3.13
121.5	3.091
124	3.385
125.4	3.59
126.8	3.621
128.2	3.614
129.6	3.158
131	3.367
132.7	3.058
134.1	2.796
136.2	2.522
138	2.605
139.7	2.491
141.4	2.623
143.2	2.419
144.9	2.562
146.7	2.573
148.4	2.81
150.1	2.501
151.9	2.56
153.6	2.306
155.3	2.375
157.1	2.246
158.8	2.54
160.6	2.553
162.3	2.578
164	2.382
165.3	2.483
167.5	2.302
169.3	2.56
171	2.444
173.5	2.519
176	2.343
178.5	2.748
181	2.419
183.5	2.575
186	2.332
188.5	2.645
191	2.438
192.8	2.605
194.5	2.569
196.3	2.942
198.1	2.784
199.9	3.089
201.6	2.768
203.4	2.629
205.2	2.601
207	2.744
208.7	2.765
210.5	3.019
212.3	3.115
214	3.183
215.8	3.025
217.6	2.816
219.4	2.533
221.1	2.524
222.9	2.402
224.7	2.816
226.5	2.615
228.2	2.669
230	2.753
233	3.135
236	3.172
239	3.346
242	3.52
245	3.215
246.8	2.884
248.6	2.724
250.4	2.65
252.2	2.352
253.9	2.427
255.7	2.385
257.5	2.46
259	2.384
259.3	2.476
261.1	2.441
262.9	2.425
264.7	2.445
266.5	2.495
268.3	2.278
270.1	2.333
271.8	2.536
273.6	2.337
275.4	2.331
277.2	2.414
279	2.723
280.8	2.468
282.6	2.824
284.3	2.839
286.1	3.102
287.9	3.071
289.7	3.231
291.5	2.8
293.3	2.296
295	2.385
296.8	2.55
298.6	2.388
300.4	2.643
302.2	2.665
303.9	2.689
305.7	2.636
307.5	2.795
309.3	2.846
311.1	2.775
312.8	2.919
314.6	3.022
316.4	2.772
318.2	2.794
320	2.894
321.8	2.884
323.5	2.885
325.3	3.355
327.1	3.174
328.9	3.429
330.7	3.088
332.4	3.509
334.2	3.31
336	3.535
337	3.113
338	3.177
339	2.858
340	2.83
341	2.674
342	2.753
343	2.588
344	2.512
346.8	2.484
349.7	2.668
352.5	2.518
355.3	2.408
358.2	2.329
361	2.341
